Term,Occurrence (ead_ID),Tag,Collection,Context
Indian,umich-bhl-89405,abstract,"Robert M. Warner Papers, 1945-2007","Records, 1980-1985, detailing his activities as Archivist of the United States; documentation prepared by Warner in 1972 and submitted to the Indian Claims Commission relating primarily to Indian land claims in Michigan and Ohio; files detailing archival career interests, as director of the Michigan Historical Collections (now Bentley Historical Library) and as a member of the Society of American Archivists."
Indian,umich-bhl-89405,scopecontent,"Robert M. Warner Papers, 1945-2007","Warner collection has been divided into ten series: Biography; Correspondence; Indian Court Claims; National Archives; School of Information and Library Science and Dean of the Michigan Library Systems; Teaching Materials and Scholarly Research; Professional Activities, Speeches; Scrapbooks and Scrapbook Materials, and Audio-Visual Material."
Indian,umich-bhl-89405,corpnames,"Robert M. Warner Papers, 1945-2007",Indian Claims Commission.; United States.
Indian,umich-bhl-06103,bioghist,"Allan Schreiber papers, 1968-1988","The school was renamed Earthworks in 1972, inspired by a field trip to Indian mounds in southern Ohio."
Indian,umich-bhl-86376,scopecontent,the Charles N. Youngblood letter,Letter outlining proposal to establish an Indian cooperative community in Michigan.
Indian,umich-bhl-851542,bioghist,Volney H. Jones (1903-1982) Papers,"He was also president of the Memorial to the American Indian Foundation, an organization formed in Ann Arbor in 1953 with an eye to erecting a sculpture in Gallup, New Mexico."
Indian,umich-bhl-87257,bioghist,"Scientific Club (University of Michigan) Records, 1875-2006","The association hosted gatherings at which papers were read on various topics, including ""the elevation of the arctic regions, Indian mounds in Genesee County, the aromatic group in the chemistry of plants, the history of the theory of spontaneous generation, the colored snowfall in northern Michigan, and antiquities of Peru.""[1]"
Indian,umich-bhl-851542,scopecontent,Volney H. Jones (1903-1982) Papers,"Quaife concerning a project to establish a Friends of the Michigan Indian organization, and correspondence and reports from Ted Bank concerning the University of Michigan expeditions to the Aleutian Islands."
Indian,umich-bhl-2014109,subjects,the Crisca Bierwert papers,Federally recognized Indian tribes; Indians of North America; Ojibwa Indians
Indian,umich-bhl-851542,abstract,Volney H. Jones (1903-1982) Papers,"Quaife concerning a project to establish a Friends of the Michigan Indian organization, and correspondence and reports from Ted Bank concerning the University of Michigan expeditions to the Aleutian Islands."
Indian,umich-bhl-85109,bioghist,"Elzada U. Clover papers, 1938-1944",Clover was a teacher from 1919 to 1927 in Texas and Nebraska public schools and supervised an Indian mission school in Texas.
Indian,umich-bhl-2010192,bioghist,"Richard I. Ford papers, 1968-2005",He engages in applied ethnobotany through work with various Indian Pueblo nations in the Southwest.
Indian,umich-bhl-89151,scopecontent,"the United States, Bureau of Indian Affairs records","Quarterly reports of the Sheboigan Indian School, 1857-1865 [photostats (negative)]; 1870 annuity pay rolls of the Ottawa and Chippewa Indians of Michigan [Microfilm (positive) and photocopy]; 1908 census of the Michigan Chippewas (353 p.); and 1910 annuity roll of the Ottawas and Chippewas of Michigan (215 p.) [Microfilm (positive)]; 1908 and 1910 rolls taken by Horace B."
Indian,umich-bhl-2018007,bioghist,the James R. Hillman papers.,"Following the end of his term as Executive Director in 1977, Hillman worked with the North American Indian Association chapter located in Detroit."
Indian,umich-bhl-8679,bioghist,"Helen Hornbeck Tanner papers, 1930s-2009","She taught courses in Latin American history, and later in American Indian history for the University of Michigan Extension Service and occasionally at the U-M Ann Arbor campus."
Indian,umich-bhl-85997,abstract,"Johan G.R. BanÃ©r papers, 1890-1938","Correspondence, manuscripts of poetry and other writings, and scrapbooks containing correspondence, newspaper clippings, and other poetry, concerning the myths of Sweden and Scandinavia and Banér's studies of Michigan Indian lore; also photograph."
Indian,umich-bhl-2018007,bioghist,the James R. Hillman papers.,"In 1973, Hillman was appointed Executive Director of the Michigan Commission for Indian Affairs (MCIA)."
Indian,umich-bhl-92456,geognames,"Penrod/Hiawatha Company Postcard Collection, 1950s-2017","Ada (Mich.); Adrian (Mich.); Albion (Calhoun County, Mich.); Algonac (Mich.); Allen Park (Mich.); Allendale (Mich.); Alma (Mich.); Aloha State Park (Mich.); Alpena (Mich.); Ann Arbor (Mich.); Arcadia (Mich.); Askel (Mich.); Athens (Mich.); Au Sable River (Mich.); Baldwin (Mich.); Battle Creek (Mich.); Bay City (Mich.); Bear Lake (Mich.); Beaver Island (Mich.); Bellaire (Mich.); Belle Isle (Detroit, Mich.); Benton Harbor (Mich.); Benzie State Park (Mich.); Benzonia (Mich.); Berrien Springs (Mich.); Bessemer (Mich.); Bete Grise (Mich.); Beulah (Mich.); Big Bay (Mich.); Big Rapids (Mich.); Birmingham (Mich.); Bloomfield Hills (Mich.); Bob-Lo Amusement Park (Ont.); Boyne City (Mich.); Brighton (Mich.); Brimley (Mich.); Brockway Mountain (Mich.); Buchanan (Mich.); Burt Lake State Park (Mich.); Cadillac (Mich.); Calumet (Mich.); Caro (Mich.); Cassopolis (Mich.); Cedar River (Mich.); Cedar Springs (Mich.); Cedarville (Mich.); Centreville (Mich.); Charlevoix (Mich.); Cheboygan (Mich.); Chelsea (Mich.); Christmas (Mich.); Clare (Mich.); Clinton (Lenawee County, Mich.); Coldwater (Mich.); Coloma (Mich.); Colon (Mich.); Copper Harbor (Mich.); Croton (Mich.); Crystal Falls (Mich.); Curtis (Mich.); De Tour Village (Mich.); Dearborn (Mich.); Decatur (Mich.); Detroit (Mich.); Dexter (Mich.); Dowagiac (Mich.); Drummond Island (Mich.); Dundee (Mich.); Durand (Mich.); Eagle Harbor (Mich.); East Lansing (Mich.); East Tawas (Mich.); Eaton Rapids (Mich.); Elk Rapids (Mich.); Escanaba (Mich.); Fayette (Mich.); Flint (Mich.); Fort Wilkins (Mich.); Frankenmuth (Mich.); Frankfort (Mich.); Franklin (Mich.); Freeland (Mich.); Fremont (Mich.); Gaylord (Mich.); Gladstone (Mich.); Glen Arbor (Mich.); Glen Haven (Mich.); Glennie (Mich.); Good Hart (Mich.); Grand Haven (Mich.); Grand Marais (Mich.); Grand Rapids (Mich.); Grand Traverse Bay (Mich.); Grayling (Mich.); Greenville (Mich.); Grosse Pointe (Mich.); Gull Lake (Mich.); Gwinn (Mich.); Hamtramck (Mich.); Hancock (Mich.); Harbor Springs (Mich.); Hardy Dam (Mich.); Harper Woods (Mich.); Harrison (Mich.); Hartwick Pines State Park (Mich.); Hastings (Mich.); Hell (Mich.); Hessel (Mich.); Hiawatha National Forest (Mich.); Higgins Lake (Mich.); Highland Park (Mich.); Hillsdale (Mich.); P.J. Hoffmaster State Park (Mich.); Holland (Mich.); Honor (Mich.); Houghton (Mich.); Houghton Lake (Mich.); Indian River (Mich.); Interlochen (Mich.); Interlochen State Park (Mich.); Ionia (Mich.); Irish Hills (Mich.); Iron Mountain (Mich.); Iron River (Mich.); Ironton (Mich.); Ironwood (Mich.); Ishpeming (Mich.); Isle Royale (Mich.); Jackson (Mich.); Kalamazoo (Mich.); Kalkaska (Mich.); Kewadin (Mich.); Lac La Belle (Mich.); Lake Ann (Mich.); Lake City (Mich.); Lake Leelanau (Mich.); L'Anse (Mich.); Lansing (Mich.); Leland (Mich.); Les Cheneaux Islands (Mich.); Lincoln Park (Mich.); Little Girl's Point (Mich.); Little Traverse Bay (Mich.); Livonia (Mich.); Lowell (Mich.); Ludington (Mich.); Ludington State Park (Mich.); Mackinac, Straits of (Mich.); Mackinac Bridge (Mich.); Mackinac Island (Mich.); Mackinac Island (Mich.); Mackinaw City (Mich.); Manistee (Mich.); Manistique (Mich.); Marinette (Wis.); Marion (Mich.); Marquette (Mich.); Mason (Mich.); Mears (Mich.); Menominee (Mich.); Mesick (Mich.); Midland (Mich.); Milford (Mich.); Mio (Mich.); Mitchell State Park (Mich.); Monroe (Mich.); Montague (Mich.); Mount Clemens (Mich.); Mount Pleasant (Mich.); Munising (Mich.); Muskegon (Mich.); Muskegon State Park (Mich.); Naubinway (Mich.); New Buffalo (Mich.); Newaygo (Mich.); Newberry (Mich.); Niles (Mich.); Northport (Mich.); Northville (Mich.); Old Mill Creek State Park (Mich.); Old Mission Point (Mich.); Omena (Mich.); Onekama (Mich.); Orchard Beach State Park (Mich.); Oscoda (Mich.); Otsego Lake State Park (Mich.); Owosso (Mich.); Paradise (Mich.); Paulding (Mich.); Paw Paw (Mich.); Pentwater (Mich.); Peshawbestown (Mich.); Petoskey (Mich.); Petoskey State Park (Mich.); Pictured Rocks National Lakeshore (Mich.); Plymouth (Mich.); Pontiac (Mich.); Porcupine Mountains State Park (Mich.); Port Huron (Mich.); Prudenville (Mich.); Rapid River (Mich.); Reed City (Mich.); Rochester (Mich.); Rockford (Mich.); Rogers City (Mich.); Romulus (Mich.); Roscommon (Mich.); Roseville (Mich.); Royal Oak (Mich.); Saginaw (Mich.); Saint Clair (Mich.); Saint Ignace (Mich.); Saint Johns (Mich.); Saint Joseph (Mich.); Saugatuck (Mich.); Sault Sainte Marie (Mich.); Scottville (Mich.); Seney National Wildlife Refuge (Mich.); Silver Lake (Oceana County, Mich.); Sister Lakes (Mich.); Sleeping Bear Dunes National Lakeshore (Mich.); South Haven (Mich.); South Manitou Island (Mich.); Southfield (Mich.); Spring Lake (Mich.); Sterling Heights (Mich.); Stony Lake (Mich.); Sturgeon Point (Alcona County, Mich.); Sturgis (Mich.); Suttons Bay (Mich.); Upper Falls (Luce County, Mich.); Lower Falls (Chippewa County, Mich.); Tahquamenon River (Mich.); Tawas Bay (Mich.); Tawas Point State Park (Mich.); Taylor (Mich.); Tecumseh (Mich.); Three Rivers (Mich.); Torch Lake (Mich.); Tourism.; Traverse City (Mich.); Trenton (Mich.); Troy (Mich.); Union Pier (Mich.); Vandalia (Mich.); Wakefield (Mich.); Walloon Lake (Mich.); Warren (Mich.); Warren Dunes State Park (Mich.); West Branch (Mich.); Westland (Mich.); White Cloud (Mich.); Whitefish Point (Mich.); Whitehall (Mich.); Yankee Springs Recreation Area (Mich.); Ypsilanti (Mich.)"
Indian,umich-bhl-2016041,abstract,"Indian American Student Association (University of Michigan) records, 1983-2006.","The Indian American Student Association (IASA) of the University of Michigan serves to promote various aspects of Indian culture and heritage through an assortment of events that raise political, social, and cultural awareness."
Indian,umich-bhl-2018025,bioghist,the John P. Murphy collection,"In the earlier years of America’s westward expansion, popular subjects for Native American photography were images of ""renegade"" and ""hostile"" Indian warriors and leaders that contributed to and reinforced racist views of Native Americans."
Indian,umich-bhl-2018007,bioghist,the James R. Hillman papers.,"He gained extensive experience in Native American outreach and educational services at the Minnesota Employment Service, Intertribal Councils of Michigan, federal Bureau of Indian Affairs and as Assistant Indian Education Coordinator at the Michigan Department of Education."
Indian,umich-bhl-2018007,bioghist,the James R. Hillman papers.," The proposed organization would be run by Native Americans and while it would work with the Michigan Commission on Indian Affairs, it would operate independently."
Indian,umich-bhl-2018007,scopecontent,the James R. Hillman papers.,Hillman materials series contains the personal papers of Hillman and documents activities related to his work with the Detroit chapter of the North American Indian Association.
Indian,umich-bhl-2016041,titleproper,"Indian American Student Association (University of Michigan) records, 1983-2006.","Indian American Student Association (University of Michigan) records, 1983-2006."
Indian,umich-bhl-2012009,scopecontent,the Trip to the University of Michigan Outstate Properties.,"Osborn Preserve, Biological Station, Camp Shady Trails Speech Improvement Camp and ""University of Michigan State Park"" (Indian Mounds-Missaukee)."
Indian,umich-bhl-2016041,bioghist,"Indian American Student Association (University of Michigan) records, 1983-2006.","Founded in 1983 by Sam Shekar, the Indian American Student Association (IASA) of the University of Michigan serves to promote various aspects of Indian culture and heritage through an assortment of events that raise political, social, and cultural awareness, as well as fulfill goals aimed at community building, service, and professional development."
Indian,umich-bhl-2018007,scopecontent,the James R. Hillman papers.,Hillman papers contain materials related to the work of the Michigan Commission on Indian Affairs.
Indian,umich-bhl-2018007,abstract,the James R. Hillman papers.,Executive Director of the Michigan Commission on Indian Affairs from 1973-1977.
Indian,umich-bhl-851293,scopecontent,the Peter Dougherty papers,"Reports of missionary activities; letters, 1847-1872, of Andrew Porter, missionary-teacher to Indians at Omena, and Bear Creek (now Petoskey, Emmet County), Michigan; also diaries, 1838-1842 and May 1850, recording trips from New York City to Detroit, Mackinac Island and Chicago via the Erie Canal and the Great Lakes; contain descriptions of Detroit, Mackinac Island, and other towns and places, in Michigan, and of Indian customs and his missionary activities."
Indian,umich-bhl-2016041,subjects,"Indian American Student Association (University of Michigan) records, 1983-2006.",East Indian students; Concerts; Festivals; Music
Indian,umich-bhl-2016041,corpnames,"Indian American Student Association (University of Michigan) records, 1983-2006.",Indian American Student Association (University of Michigan); University of Michigan.
Indian,umich-bhl-2010213,bioghist,"Native American Studies Program (University of Michigan) records, 1972-2003","There are several Native American student groups operating at the University as well, including American Indians at the University of Michigan, The Circle, the American Indian Science Engineering Society, the Native American Law Students Association, and the Native Caucus."
